 SDSS J094822.02-000438.4  14082.  665.   7.57  .17    .391  .071  11826.  1236.  1.024E-02  2.07E-04
 SDSS J080645.30+431037.8  14106.  572.   7.86  .09    .525  .050   9813.   553.  7.099E-03  3.51E-04
 SDSS J025553.65-083905.1  14118.  589.   7.88  .10    .536  .056   9686.   610.  6.940E-03  2.84E-04
 SDSS J085214.46-003244.0  14141.  682.   7.85  .20    .520  .109   9878.  1244.  7.265E-03  4.29E-04
 SDSS J090151.42+005701.4  14141.  349.   8.07  .08    .645  .050   8534.   457.  5.423E-03  4.48E-05
 SDSS J140550.77+022659.3  14149.  699.   8.12  .18    .675  .114   8246.  1011.  5.074E-03  2.42E-04
 SDSS J003900.84+155009.0  14161.  251.   8.21  .05    .732  .033   7739.   272.  4.486E-03  2.33E-06
 SDSS J144542.38-002533.5  14161.  593.   8.39  .09    .849  .060   6775.   463.  3.437E-03  1.06E-04
 SDSS J023613.64-003822.2  14217.  429.   7.65  .09    .425  .041  11239.   621.  9.609E-03  9.77E-05
 SDSS J094016.66+591644.9  14221.  449.   7.58  .13    .396  .055  11757.   943.  1.053E-02  3.60E-04
 SDSS J101826.76+021129.4  14229.  201.   7.97  .03    .586  .018   9131.   177.  6.364E-03  1.13E-04
 SDSS J124141.54-030302.7  14241.  467.   8.14  .10    .688  .064   8133.   558.  5.066E-03  3.02E-05
 SDSS J231424.12+011117.5  14257. 1162.   8.01  .11    .609  .067   8890.   634.  6.081E-03  1.11E-03
 SDSS J125553.82+023918.3  14265.  472.   8.19  .10    .719  .065   7851.   549.  4.753E-03  3.50E-05
 SDSS J024602.67+002539.3  14278.  150.   7.84  .03    .516  .016   9946.   187.  7.656E-03  3.37E-05
 SDSS J150036.68+581506.3  14278.  671.   7.66  .13    .430  .060  11170.   891.  9.656E-03  2.74E-04
 SDSS J095528.70+004010.4  14286.  842.   7.77  .25    .480  .127  10406.  1617.  8.399E-03  6.29E-04
 SDSS J035734.10-060653.0  14306.  288.   7.80  .05    .495  .026  10208.   317.  8.128E-03  1.50E-04
 SDSS J101741.70-002934.1  14322.  122.   7.92  .02    .558  .011   9440.   120.  6.982E-03  5.99E-05
 SDSS J165128.84+633438.3  14326.  155.   7.71  .03    .452  .015  10818.   200.  9.180E-03  5.80E-05
 SDSS J120020.72+682020.0  14363.  266.   7.48  .07    .359  .026  12559.   548.  1.250E-02  1.66E-04
 SDSS J135138.09-002648.6  14363.  450.   8.18  .11    .713  .071   7909.   606.  4.957E-03  1.39E-04
 SDSS J080756.61+430628.3  14392.  370.   7.34  .09    .314  .029  13794.   799.  1.520E-02  1.97E-04
 SDSS J172714.73+570910.1  14396.  387.   7.82  .09    .506  .048  10080.   569.  8.127E-03  4.29E-05
 SDSS J173731.71+565008.6  14412.  927.   8.30  .19    .790  .126   7251.  1007.  4.224E-03  8.68E-05
 SDSS J235529.76-000014.1  14425.  578.   7.36  .16    .320  .052  13612.  1397.  1.494E-02  6.71E-04
 SDSS J083348.93+462532.4  14441.  654.   8.01  .14    .610  .084   8894.   818.  6.406E-03  1.75E-05
 SDSS J111947.05+641056.0  14450.  360.   7.71  .12    .453  .058  10824.   807.  9.511E-03  4.71E-04
 SDSS J142712.53+050214.9  14470.  839.   7.95  .24    .576  .139   9259.  1439.  6.998E-03  5.52E-04
 SDSS J132439.71-031923.5  14483.  258.   7.85  .05    .521  .027   9888.   311.  8.010E-03  6.70E-05
 SDSS J155558.08+023444.9  14504.  547.   8.00  .12    .604  .072   8955.   704.  6.609E-03  4.22E-05
 SDSS J025044.34-081209.3  14529.  394.   7.84  .08    .516  .043   9954.   501.  8.221E-03  6.50E-05
 SDSS J074806.93+403608.7  14550.  420.   8.15  .07    .695  .045   8080.   389.  5.449E-03  1.04E-04
 SDSS J143451.46+041734.2  14554.  479.   8.06  .07    .640  .044   8599.   400.  6.178E-03  2.38E-04
 SDSS J075524.69+393441.4  14575.  400.   8.12  .07    .676  .045   8252.   393.  5.722E-03  8.26E-05
 SDSS J074839.06+362755.3  14588.  958.   8.09  .11    .658  .070   8425.   621.  5.986E-03  6.89E-04
 SDSS J145943.81+015845.4  14592.  976.   7.39  .23    .330  .078  13355.  1953.  1.506E-02  3.75E-04
 SDSS J091616.71+001356.2  14596.  300.   7.69  .06    .444  .028  10971.   407.  1.017E-02  8.23E-05
 SDSS J141326.51+653832.6  14596.  516.   7.94  .13    .570  .075   9323.   783.  7.346E-03  1.94E-04
 SDSS J081102.36+465123.8  14600.  431.   7.90  .08    .548  .045   9572.   487.  7.753E-03  1.26E-04
 SDSS J113900.82+640210.8  14609.  284.   8.56  .06    .959  .038   5922.   292.  2.974E-03  6.23E-05
 SDSS J172905.43+595357.9  14630.  357.   8.01  .09    .610  .054   8897.   527.  6.753E-03  1.41E-04
 SDSS J171556.29+600643.9  14651. 1090.   7.88  .27    .538  .150   9700.  1665.  8.073E-03  3.68E-04
 SDSS J104837.96-001215.8  14655.  840.   7.95  .15    .576  .087   9263.   897.  7.370E-03  2.62E-04
 SDSS J210430.70-053411.0  14685.  774.   7.72  .07    .458  .035  10763.   456.  1.003E-02  1.26E-03
 SDSS J033710.49-063501.6  14690. 1469.   7.78  .27    .487  .139  10353.  1735.  9.295E-03  6.03E-04
 SDSS J101304.82+005536.8  14690.  724.   8.09  .14    .658  .088   8426.   796.  6.157E-03  5.09E-05
 SDSS J091336.42+020202.5  14702.  678.   8.44  .17    .882  .112   6521.   863.  3.699E-03  2.97E-04
 SDSS J093537.97+601307.8  14728.  478.   7.99  .10    .599  .060   9020.   590.  7.128E-03  6.87E-06
 SDSS J105840.08-000502.9  14728.  758.   8.95  .06   1.176  .028   4186.   240.  1.535E-03  1.40E-04
 SDSS J125640.87+643233.1  14733.  469.   7.75  .11    .472  .055  10558.   721.  9.781E-03  9.04E-05
 SDSS J123145.00-022013.4  14745.  237.   7.90  .05    .549  .028   9576.   306.  8.072E-03  3.86E-06
 SDSS J074254.99+400336.0  14750.  129.   7.98  .02    .593  .012   9081.   118.  7.269E-03  6.52E-05
 SDSS J101242.42+022350.8  14750.  747.   7.77  .15    .482  .077  10423.   971.  9.576E-03  1.55E-04
 SDSS J172659.44+564005.4  14750.  768.   7.01  .23    .248  .059  16077.  1857.  2.278E-02  5.18E-04
 SDSS J143159.73+000216.1  14758.  173.   7.92  .03    .560  .017   9451.   181.  7.890E-03  6.70E-05
 SDSS J080339.75+421218.1  14767.  221.   8.19  .04    .720  .026   7857.   220.  5.467E-03  2.14E-05
 SDSS J110636.72-001122.4  14776.  247.   7.75  .06    .472  .030  10560.   394.  9.898E-03  7.62E-05
 SDSS J145451.64+024309.0  14776.  489.   7.69  .11    .445  .052  10979.   749.  1.070E-02  4.38E-05
 SDSS J155949.37+032241.1  14776.  680.   7.56  .14    .390  .058  11945.  1035.  1.266E-02  1.37E-04
 SDSS J005426.44+151747.2  14789.  386.   7.98  .07    .593  .042   9082.   414.  7.348E-03  9.68E-05
 SDSS J144705.71+610544.1  14789.  286.   7.85  .07    .522  .038   9897.   438.  8.725E-03  9.75E-05
 SDSS J144707.42+585506.7  14802.  439.   8.94  .06   1.171  .028   4227.   242.  1.597E-03  6.57E-06
 SDSS J141840.40-002516.6  14806.  361.   8.10  .07    .664  .044   8370.   397.  6.270E-03  1.70E-05
 SDSS J172452.92+632324.9  14824.  384.   7.85  .09    .522  .049   9898.   563.  8.810E-03  8.98E-05
 SDSS J090343.53+002517.1  14841.  420.   7.80  .12    .497  .062  10226.   771.  9.447E-03  3.55E-04
 SDSS J145029.51+032218.8  14858.  403.   7.91  .09    .554  .051   9516.   549.  8.219E-03  5.65E-05
 SDSS J032137.44+010437.4  14872. 1202.   7.97  .20    .588  .118   9145.  1188.  7.618E-03  4.83E-04
 SDSS J094148.14+591845.4  14885.  391.   7.92  .10    .560  .057   9454.   608.  8.170E-03  1.93E-04
 SDSS J125816.99+000710.2  14885.  198.   7.82  .04    .507  .021  10096.   254.  9.317E-03  2.71E-05
 SDSS J090536.20+021741.9  14894.  312.   7.94  .06    .571  .035   9330.   362.  7.977E-03  5.02E-05
 SDSS J025456.64-071036.7  14898.  806.   7.64  .18    .423  .081  11346.  1268.  1.181E-02  8.31E-05
 SDSS J154154.63+031634.3  14916.  671.   7.68  .16    .441  .075  11056.  1100.  1.127E-02  2.15E-04
 SDSS J135642.32-003550.0  14924.  760.   8.09  .18    .659  .113   8430.  1027.  6.564E-03  2.62E-04
 SDSS J123706.24-001603.9  14942.  567.   8.97  .04   1.185  .018   4110.   158.  1.568E-03  1.17E-04
 SDSS J144921.18+022144.0  14951. 1220.   7.81  .19    .502  .100  10164.  1210.  9.612E-03  8.49E-04
 SDSS J104140.40+645626.1  14996.  268.   7.98  .06    .594  .035   9086.   357.  7.775E-03  5.53E-05
 SDSS J094041.89+572330.9  15022.  618.   8.18  .16    .715  .103   7917.   886.  5.943E-03  3.53E-04
 SDSS J135539.90-011406.7  15045.  260.   7.90  .06    .550  .034   9583.   369.  8.763E-03  6.88E-05
 SDSS J144849.63+024025.0  15054.  135.   7.51  .03    .372  .012  12363.   233.  1.462E-02  2.60E-05
 SDSS J161441.51+010557.0  15058.  396.   7.53  .09    .380  .036  12199.   687.  1.425E-02  1.06E-04
 SDSS J105016.72+662550.0  15072.  626.   7.56  .15    .391  .062  11962.  1122.  1.375E-02  2.94E-04
 SDSS J075225.73+385835.5  15117.  535.   8.10  .11    .665  .069   8374.   626.  6.820E-03  5.41E-05
 SDSS J091734.49+020924.4  15144.  232.   7.44  .05    .348  .018  12960.   412.  1.645E-02  3.84E-05
 SDSS J150649.79+581228.2  15144.  833.   8.03  .23    .623  .139   8787.  1345.  7.562E-03  6.52E-04
 SDSS J152015.73+573617.5  15153.  433.   7.79  .12    .493  .062  10302.   778.  1.042E-02  3.82E-04
 SDSS J074353.59+395946.2  15167.  260.   7.93  .05    .566  .029   9398.   304.  8.703E-03  3.44E-05
 SDSS J024821.95+005109.1  15213.  197.   8.03  .04    .623  .024   8788.   234.  7.703E-03  1.06E-05
 SDSS J075455.53+412419.0  15213.  569.   7.71  .15    .455  .072  10854.  1020.  1.175E-02  4.50E-04
 SDSS J015904.22+131803.5  15231.  423.   7.93  .09    .566  .051   9399.   547.  8.854E-03  4.76E-05
 SDSS J140328.53+021030.9  15259.  222.   7.94  .05    .572  .029   9337.   303.  8.802E-03  5.91E-05
 SDSS J023209.84+002019.4  15263.  559.   8.60  .10    .985  .062   5731.   480.  3.319E-03  7.02E-05
 SDSS J034309.50-060832.1  15263.  250.   7.61  .05    .412  .022  11587.   361.  1.357E-02  4.31E-05
 SDSS J080254.13+440945.3  15273.  227.   8.44  .04    .883  .026   6524.   203.  4.312E-03  1.24E-05
 SDSS J143745.77+010023.7  15273.  671.   7.84  .18    .519  .096   9975.  1141.  1.008E-02  5.35E-04
 SDSS J134935.43+661317.8  15277.  871.   7.83  .20    .513  .106  10040.  1273.  1.023E-02  2.60E-04
 SDSS J150633.08+005417.4  15277.  699.   7.80  .17    .498  .088  10239.  1098.  1.063E-02  3.34E-04
 SDSS J151051.86+013360.0  15287.  227.   8.04  .05    .629  .030   8729.   291.  7.749E-03  5.67E-05
 SDSS J231524.24-010130.1  15310.  572.   7.41  .15    .339  .052  13237.  1280.  1.793E-02  7.88E-04
 SDSS J154516.22+030317.4  15314.  577.   8.01  .10    .612  .060   8909.   588.  8.129E-03  1.52E-04
 SDSS J144113.50+024211.9  15319.  610.   7.56  .15    .392  .062  11975.  1127.  1.471E-02  4.25E-04
 SDSS J080938.87+472522.1  15328.  559.   8.04  .08    .629  .049   8730.   464.  7.833E-03  3.09E-04
 SDSS J120130.27-003903.2  15328.  634.   7.57  .16    .396  .066  11898.  1194.  1.455E-02  5.14E-04
 SDSS J134236.48+004743.1  15338.  289.   7.90  .06    .550  .034   9590.   369.  9.477E-03  1.59E-05
 SDSS J091833.69-002406.5  15342.  780.   8.05  .22    .635  .135   8671.  1279.  7.756E-03  7.10E-04
 SDSS J135647.65+014448.3  15352.  173.   7.86  .04    .529  .022   9846.   251.  1.003E-02  5.92E-05
 SDSS J081002.51+432204.0  15380.  385.   8.02  .08    .618  .048   8850.   470.  8.161E-03  4.88E-05
 SDSS J085229.47+014323.8  15385.  390.   7.77  .09    .484  .046  10443.   590.  1.138E-02  1.31E-04
 SDSS J150854.31+011613.6  15394.  197.   8.40  .03    .857  .020   6730.   155.  4.737E-03  2.50E-05
 SDSS J075412.09+430230.7  15399.  296.   7.90  .06    .550  .034   9591.   370.  9.632E-03  1.70E-06
 SDSS J004200.83+142804.3  15403.  593.   7.57  .13    .396  .054  11902.   969.  1.485E-02  1.32E-04
 SDSS J133015.15+000329.9  15403.  207.   8.06  .04    .642  .025   8612.   231.  7.774E-03  5.40E-07
 SDSS J140341.35+003541.0  15413.  669.   8.09  .15    .660  .094   8436.   859.  7.479E-03  2.24E-04
 SDSS J023948.53+003603.1  15418.  783.   7.91  .17    .556  .096   9528.  1044.  9.554E-03  1.52E-04
 SDSS J142735.32+023946.1  15418.  580.   7.62  .14    .417  .061  11519.  1010.  1.396E-02  3.48E-04
 SDSS J135308.22+003610.3  15436.  392.   7.86  .09    .529  .049   9848.   565.  1.025E-02  1.35E-04
 SDSS J094041.04+582139.5  15446.  805.   8.14  .25    .690  .159   8147.  1408.  7.036E-03  9.66E-04
 SDSS J142500.80+033702.0  15446.  734.   7.43  .20    .346  .070  13069.  1683.  1.810E-02  1.22E-03
 SDSS J141011.44+045255.8  15451.  142.   7.95  .03    .578  .017   9279.   181.  9.138E-03  2.12E-05
 SDSS J154639.84+005916.7  15460.  294.   7.98  .06    .595  .035   9094.   358.  8.798E-03  2.35E-05
 SDSS J075708.62+415359.5  15470. 1496.   7.75  .24    .474  .120  10583.  1583.  1.195E-02  1.05E-03
 SDSS J141910.56+043132.9  15474.  185.   7.97  .04    .589  .023   9156.   240.  8.949E-03  4.07E-05
 SDSS J144213.39+045628.3  15474. 2912.   7.51  .42    .374  .165  12387.  3250.  1.638E-02  3.74E-03
 SDSS J143834.50-004928.3  15484.  528.   8.18  .11    .715  .071   7921.   610.  6.716E-03  1.19E-04
 SDSS J100948.25+012527.7  15503.  734.   7.44  .18    .350  .064  12984.  1498.  1.813E-02  7.50E-04
 SDSS J143354.48+012818.7  15503.  629.   7.97  .14    .589  .082   9156.   839.  9.018E-03  1.90E-04
 SDSS J103351.63-002008.8  15508. 1217.   8.43  .23    .877  .151   6576.  1174.  4.658E-03  2.01E-04
 SDSS J074438.94+365424.4  15512.  425.   8.30  .07    .792  .046   7260.   373.  5.682E-03  3.92E-05
 SDSS J093016.11+565756.5  15522.  851.   8.09  .21    .660  .131   8437.  1203.  7.695E-03  5.08E-04
 SDSS J080004.74+455500.1  15541.  254.   8.38  .05    .844  .033   6835.   260.  5.075E-03  5.37E-05
 SDSS J172549.32+540058.9  15546.  422.   7.79  .10    .494  .051  10313.   650.  1.157E-02  2.02E-04
 SDSS J082758.82+525317.2  15556.  226.   7.52  .05    .378  .020  12310.   388.  1.652E-02  8.19E-05
 SDSS J131831.83-021747.5  15560.  428.   7.41  .11    .340  .038  13256.   943.  1.918E-02  6.18E-04
 SDSS J081958.60+475256.5  15584.  328.   8.04  .07    .630  .043   8733.   408.  8.377E-03  7.81E-05
 SDSS J094715.66+000404.6  15594. 1008.   7.93  .20    .567  .114   9406.  1219.  9.743E-03  6.47E-06
 SDSS J095701.10+013932.8  15594.  338.   7.95  .07    .578  .040   9281.   423.  9.486E-03  4.31E-05
 SDSS J165235.16+634836.1  15618.  474.   7.81  .11    .504  .057  10182.   709.  1.149E-02  2.06E-04
 SDSS J125018.69+023905.7  15623.  421.   8.00  .10    .607  .060   8975.   593.  8.936E-03  2.18E-04
 SDSS J103514.21+651605.9  15628.  412.   7.81  .09    .504  .047  10182.   580.  1.152E-02  9.79E-05
 SDSS J162404.71+004305.3  15633.  470.   7.81  .10    .504  .052  10182.   644.  1.153E-02  7.30E-05
 SDSS J120945.92-001222.4  15652.  622.   7.36  .20    .325  .064  13726.  1808.  2.106E-02  2.20E-03
 SDSS J083835.05+461408.2  15657.  433.   7.76  .13    .480  .065  10520.   861.  1.238E-02  6.58E-04
 SDSS J025257.75-072646.4  15662. 1295.   7.99  .24    .601  .142   9036.  1427.  9.149E-03  1.37E-04
 SDSS J004819.27+160358.5  15667. 1018.   7.66  .17    .434  .078  11231.  1192.  1.415E-02  6.75E-04
 SDSS J123836.74-013936.2  15701.  279.   7.84  .06    .520  .032   9985.   381.  1.128E-02  5.95E-05
 SDSS J130655.45-025602.3  15701.  318.   7.91  .07    .557  .039   9534.   431.  1.029E-02  9.64E-05
 SDSS J144135.20+592849.2  15701.  274.   7.99  .07    .601  .041   9037.   417.  9.241E-03  2.08E-04
 SDSS J034240.64-073504.0  15706. 1087.   7.93  .18    .568  .103   9408.  1096.  1.003E-02  4.39E-04
 SDSS J095003.19+003953.2  15750.  389.   7.77  .09    .485  .046  10454.   592.  1.252E-02  1.82E-04
 SDSS J084554.61-003206.6  15755.  158.   7.95  .04    .579  .023   9284.   243.  9.890E-03  1.20E-04
 SDSS J094823.14+024606.6  15755.  566.   7.69  .13    .448  .061  11016.   900.  1.392E-02  2.74E-04
 SDSS J023138.01-090800.1  15770.  627.   8.05  .15    .636  .092   8677.   873.  8.670E-03  3.67E-04
 SDSS J173250.98+550711.6  15780. 1082.   7.66  .27    .435  .123  11235.  1907.  1.458E-02  9.51E-04
 SDSS J021907.01-002002.4  15785.  430.   8.03  .11    .625  .066   8796.   646.  8.945E-03  3.39E-04
 SDSS J152356.69+571530.7  15785.  420.   7.90  .12    .551  .067   9599.   744.  1.065E-02  5.17E-04
 SDSS J000644.57-111316.9  15789.  539.   7.81  .13    .505  .068  10186.   840.  1.201E-02  3.41E-04
 SDSS J140934.45+661222.8  15794.  648.   7.86  .16    .530  .087   9857.  1009.  1.126E-02  4.57E-04
 SDSS J154545.35+032150.0  15804.  258.   8.01  .05    .613  .030   8917.   295.  9.236E-03  8.56E-06
 SDSS J212425.74-064837.2  15804.  411.   8.82  .11   1.111  .058   4729.   476.  2.598E-03  2.53E-04
 SDSS J135117.86+660211.9  15809.  793.   8.15  .24    .697  .153   8094.  1350.  7.621E-03  1.01E-03
 SDSS J091839.73+015652.7  15814. 1409.   8.41  .21    .864  .139   6680.  1079.  5.198E-03  1.73E-04
 SDSS J095548.01+623537.8  15814.  447.   7.89  .10    .546  .055   9664.   622.  1.088E-02  1.70E-04
 SDSS J144433.80-005958.9  15814.   69.   8.08  .01    .654  .006   8500.    57.  8.414E-03  3.32E-05
 SDSS J090421.88+015143.6  15824.  765.   7.86  .17    .530  .092   9857.  1071.  1.134E-02  2.72E-04
 SDSS J023538.61-071242.6  15829.  254.   7.81  .06    .505  .031  10187.   388.  1.213E-02  1.45E-04
 SDSS J041105.44-055057.8  15854.  653.   8.28  .11    .780  .073   7370.   591.  6.391E-03  2.87E-05
 SDSS J032352.24-005352.3  15869.  315.   8.08  .07    .654  .043   8501.   403.  8.533E-03  1.32E-04
 SDSS J122142.74+671157.7  15909.  306.   7.68  .08    .444  .037  11093.   559.  1.468E-02  3.49E-04
 SDSS J024133.38+000025.4  15914.  658.   8.20  .15    .729  .097   7812.   828.  7.290E-03  3.40E-04
 SDSS J132159.79-014522.4  15924.  659.   8.27  .12    .773  .079   7425.   647.  6.602E-03  5.74E-05
 SDSS J144925.91-004918.0  15929.  569.   7.74  .14    .471  .069  10667.   939.  1.364E-02  4.53E-04
 SDSS J141747.96-000549.4  15959.  207.   7.98  .04    .596  .024   9103.   239.  1.001E-02  7.29E-06
 SDSS J102309.49+651027.7  15970.  734.   7.94  .19    .574  .109   9350.  1159.  1.059E-02  6.79E-04
 SDSS J012711.95+133506.2  15975.  562.   7.88  .13    .541  .072   9731.   813.  1.148E-02  3.02E-04
 SDSS J094459.43+004306.8  15995.   71.   7.99  .01    .602  .006   9041.    59.  9.964E-03  4.59E-05
 SDSS J085104.72+570830.8  16005.  529.   7.76  .11    .481  .055  10530.   729.  1.355E-02  8.48E-05
 SDSS J133100.62+004033.6  16015.  331.   7.82  .08    .510  .042  10125.   516.  1.256E-02  2.41E-04
 SDSS J085053.08+561638.5  16020.  163.   8.07  .04    .649  .025   8561.   232.  8.990E-03  1.20E-04
 SDSS J101844.29+015909.8  16025.  352.   7.85  .08    .526  .043   9927.   508.  1.210E-02  1.74E-04
 SDSS J023232.43-004239.2  16066.  676.   7.81  .16    .505  .083  10193.  1037.  1.289E-02  4.53E-04
 SDSS J154932.36+002245.3  16066.  430.   7.82  .09    .510  .047  10127.   580.  1.272E-02  9.44E-05
 SDSS J155316.22+003153.3  16071.  851.   7.95  .16    .579  .092   9290.   971.  1.072E-02  3.08E-05
 SDSS J132040.52+644333.1  16102.  237.   7.99  .05    .602  .030   9043.   298.  1.024E-02  7.30E-05
 SDSS J144257.28+025923.7  16102.  684.   7.93  .17    .568  .097   9416.  1042.  1.110E-02  5.71E-04
 SDSS J135802.25+022631.3  16113.  113.   7.92  .02    .563  .011   9479.   123.  1.128E-02  2.43E-05
 SDSS J075607.77+380331.7  16118.  242.   7.86  .05    .531  .027   9864.   316.  1.223E-02  4.83E-05
 SDSS J104301.62+662912.6  16118.  732.   7.76  .17    .481  .085  10534.  1130.  1.395E-02  4.58E-04
 SDSS J232408.53-092548.8  16123.  129.   7.95  .03    .580  .017   9291.   182.  1.086E-02  7.88E-05
 SDSS J004022.88-002130.1  16133.   57.   7.90  .01    .552  .006   9606.    62.  1.164E-02  1.45E-05
 SDSS J040112.64-050059.2  16133.  207.   8.12  .04    .679  .025   8270.   227.  8.628E-03  3.14E-05
 SDSS J144647.20+045103.0  16149.  321.   8.03  .07    .625  .042   8801.   412.  9.811E-03  1.38E-04
 SDSS J021814.06+001307.7  16159.  580.   8.03  .13    .625  .079   8802.   765.  9.836E-03  2.97E-04
 SDSS J144114.21+003702.4  16164.  492.   8.05  .11    .637  .067   8682.   642.  9.582E-03  2.50E-04
 SDSS J094253.37+573224.4  16169.  794.   7.47  .27    .362  .099  12766.  2227.  2.074E-02  3.16E-03
 SDSS J031232.05-060907.2  16190.  374.   7.86  .08    .531  .043   9866.   506.  1.245E-02  1.26E-04
 SDSS J140020.88+643911.2  16195.  302.   7.82  .07    .511  .037  10130.   452.  1.314E-02  1.92E-04
 SDSS J154130.76+032313.0  16195.   78.   7.94  .02    .574  .011   9355.   122.  1.121E-02  7.70E-05
 SDSS J135329.15+633356.9  16221.  204.   7.83  .05    .516  .026  10064.   321.  1.306E-02  1.77E-04
 SDSS J024855.05-004138.6  16227.  387.   7.88  .08    .542  .044   9737.   501.  1.224E-02  9.15E-05
 SDSS J162238.04+003937.3  16248.  257.   7.76  .06    .481  .030  10538.   399.  1.441E-02  1.80E-04
 SDSS J092215.31+603233.4  16279.  557.   7.91  .13    .558  .073   9546.   804.  1.192E-02  3.78E-04
 SDSS J085242.36+011447.6  16284.  195.   7.93  .04    .569  .023   9419.   245.  1.162E-02  4.85E-05
 SDSS J171658.99+641132.6  16290.  721.   7.65  .17    .432  .076  11329.  1217.  1.683E-02  6.36E-04
 SDSS J143724.41+005607.6  16337.  646.   7.50  .20    .373  .076  12520.  1609.  2.079E-02  2.06E-03
 SDSS J123033.48-011541.9  16342.  297.   7.87  .07    .537  .038   9804.   441.  1.277E-02  2.21E-04
 SDSS J150308.69-001352.9  16342.  159.   8.06  .03    .643  .018   8625.   174.  9.879E-03  1.49E-05
 SDSS J075538.28+420730.3  16364.  271.   7.89  .06    .547  .033   9676.   375.  1.250E-02  1.40E-04
 SDSS J091204.89+583854.9  16385.  751.   7.94  .19    .575  .109   9358.  1163.  1.175E-02  7.66E-04
 SDSS J135700.58+011220.8  16390.  341.   7.94  .08    .575  .046   9358.   489.  1.177E-02  2.51E-04
 SDSS J030028.26-084126.4  16396.  501.   7.91  .11    .558  .062   9548.   681.  1.227E-02  2.51E-04
 SDSS J032125.54-061441.9  16401.  336.   7.84  .07    .521  .037  10002.   448.  1.348E-02  1.02E-04
 SDSS J080053.42+440715.9  16401.  315.   7.99  .07    .603  .041   9048.   419.  1.103E-02  1.74E-04
 SDSS J002509.43-104048.2  16412.  476.   7.75  .12    .477  .059  10612.   805.  1.522E-02  5.44E-04
 SDSS J122039.97-002258.6  16428.  396.   7.93  .09    .569  .051   9422.   553.  1.204E-02  2.52E-04
 SDSS J231938.71+011253.5  16428.  380.   7.59  .09    .408  .038  11795.   673.  1.887E-02  4.08E-04
 SDSS J085614.22+003133.5  16433.  836.   7.98  .13    .597  .077   9110.   779.  1.127E-02  3.65E-04
 SDSS J032959.57-000732.5  16444.  327.   7.77  .07    .487  .035  10474.   464.  1.494E-02  1.35E-04
 SDSS J033425.38+011258.2  16449.  354.   7.88  .07    .542  .039   9742.   439.  1.294E-02  5.21E-05
 SDSS J023906.69+002916.6  16465.  463.   7.87  .11    .537  .060   9807.   694.  1.316E-02  3.83E-04
 SDSS J100049.68+022217.0  16465.  328.   7.78  .08    .492  .041  10406.   528.  1.482E-02  3.23E-04
 SDSS J142601.48+010000.2  16465.  355.   6.97  .09    .252  .023  16401.   713.  3.681E-02  2.48E-05
 SDSS J091925.25+570906.6  16487.  372.   7.80  .09    .501  .046  10272.   589.  1.452E-02  3.54E-04
 SDSS J025403.91-000344.9  16519.  823.   8.12  .18    .680  .113   8275.  1026.  9.494E-03  4.61E-04
 SDSS J095940.23+003634.2  16563.  484.   7.64  .07    .429  .031  11416.   502.  1.826E-02  5.28E-04
 SDSS J125125.95+002640.2  16584.  775.   7.88  .17    .543  .093   9745.  1068.  1.338E-02  4.32E-04
 SDSS J171933.35+563628.2  16584.  387.   7.84  .08    .522  .043  10007.   512.  1.410E-02  1.28E-04
 SDSS J001317.34-094900.6  16606.  367.   7.95  .08    .581  .046   9300.   488.  1.225E-02  2.02E-04
 SDSS J123717.07-003900.2  16623.  450.   8.05  .12    .638  .073   8688.   703.  1.073E-02  5.74E-04
 SDSS J151933.06+570719.1  16628.  702.   7.75  .23    .478  .113  10619.  1551.  1.605E-02  1.98E-03
 SDSS J032947.10+010050.2  16639.  720.   8.59  .12    .980  .074   5782.   580.  4.772E-03  1.31E-04
 SDSS J134647.10+670658.2  16645.  885.   8.91  .09   1.158  .043   4352.   370.  2.707E-03  1.15E-04
 SDSS J025746.41+010106.0  16656.  215.   8.31  .04    .800  .026   7213.   213.  7.457E-03  5.60E-05
 SDSS J020746.58+121027.5  16672. 2074.   8.37  .23    .839  .153   6894.  1199.  6.837E-03  1.02E-03
 SDSS J094341.71+555221.7  16678.  403.   8.02  .10    .621  .060   8870.   593.  1.133E-02  4.19E-04
 SDSS J074633.01+351022.8  16689.   28.   7.95  .00    .581  .000   9301.     0.  1.250E-02  8.47E-05
 SDSS J144353.92+600435.9  16689.  757.   7.97  .21    .592  .122   9176.  1272.  1.216E-02  1.17E-03
 SDSS J012631.66+152932.3  16705.  410.   7.77  .09    .487  .045  10482.   598.  1.593E-02  2.55E-04
 SDSS J134443.19+671845.3  16705.  421.   7.72  .11    .464  .053  10833.   755.  1.702E-02  6.57E-04
 SDSS J150150.68+015028.5  16705.  703.   7.77  .18    .487  .091  10482.  1199.  1.593E-02  9.62E-04
 SDSS J034246.97-052013.5  16728.  494.   7.62  .12    .421  .052  11576.   883.  1.954E-02  6.73E-04
 SDSS J154620.51+010848.7  16728.  394.   8.26  .07    .768  .046   7486.   380.  8.172E-03  5.91E-05
 SDSS J073929.67+392828.7  16755.  551.   7.72  .15    .464  .072  10835.  1031.  1.723E-02  1.01E-03
 SDSS J090317.35+014547.6  16761. 1048.   8.17  .23    .711  .147   7990.  1289.  9.382E-03  6.80E-04
 SDSS J150140.56+015540.2  16761.  613.   7.92  .14    .565  .079   9491.   866.  1.324E-02  4.78E-04
